ILA201047   65676   67079   10146    9133   10931   14080     457     411     138     132      75      58    3737    3931     217     177
ILA201048   65041   66406    9071    8324   10014   12866     405     354     122     112      69      59    3144    3371     164     169
ILA201049   70567   71615   10054    9184   11648   14802     441     420     139     136      66      68    3640    3809     194     182
ILA201050   69306   70892    9228    8494   10917   14280     405     333     140     133      70      63    3304    3513     183     159
ILA201051   65760   67082    8158    7636   10225   13488     361     337     116     122      65      56    3008    3202     138     169
ILA201052   65220   66882    8048    7530    9796   12933     342     317     115     123      63      50    2856    3128     156     147
ILA201053   65063   67187    7586    7009    9710   13286     311     295     119     123      51      37    2684    2991     144     123
ILA201054   62436   64516    7650    6972    9580   13237     328     289     104     130      58      38    2719    3142     135     161
ILA201055   59421   61837    6822    6412    9507   12917     312     275     109     111      43      50    2558    3018     140     133
ILA201056   58860   61633    6272    6119    8281   11944     262     263     103     106      45      37    2333    2750     121     132
ILA201057   56897   59909    5992    5888    7939   11192     266     214      94     110      40      42    2380    2775      95     110
ILA201058   52615   55518    5174    5156    6758    9675     194     282      82      92      32      32    1949    2360      92     109
ILA201059   51960   54794    5401    5318    7341   10640     235     302      88      98      38      28    2241    2669      85     107
ILA201060   49407   53358    4718    4825    6946   10405     189     269      80     101      39      28    2073    2503      82     102
ILA201061   47459   50608    4413    4409    6165    9353     143     269      74      81      36      29    1919    2336      70     103
ILA201062   46476   50162    4136    4238    6154    9121     168     273      75      83      26      29    1918    2335      82      99
ILA201063   51756   55056    4091    4209    5701    8302     147     256      77      86      27      85    1866    2204      77      83
ILA201064   35695   38810    3664    3699    4809    7155     134     262      68      78      20      81    1794    2123      74      86
ILA201065   35667   39342    3328    3393    5008    7549     133     250      63      78      18      83    1711    2041      72      86
ILA201066   35565   39813    2923    3173    4929    6903     127     247      60      68      15      68    1504    1861      47      95
ILA201067   38574   42660    2873    3179    4691    6868     136     227      59      67      13      63    1468    1781      52      85
ILA201068   31629   35607    2430    2657    4216    6209     122     204      51      61      15      53    1410    1635      50      58
ILA201069   29537   33814    2522    2676    3864    5694     104     173      49      56      15      64    1376    1680      59      59
ILA201070   27680   31510    2248    2498    3758    5711     114     189      54      51      13      63    1349    1557      45      54
ILA201071   27220   31280    2251    2419    3482    5283     104     179      45      41      13      53    1203    1361      43      47
ILA201072   26710   30575    2060    2342    3356    5059      99     161      45      51      12      57    1159    1406      40      84
ILA201073   23784   28154    1927    2054    2864    4532      86     157      42      49       9      51     965    1244      40      85
ILA201074   23047   27517    1986    2135    2946    4537      88     100      39      43      11      51     885    1200      31      83
ILA201075   22901   27443    1878    2061    2799    4325      85     103      39      47       9      52     787    1153      28      81
ILA201076   20631   24910    1724    1879    2480    3681      74      80      31      41       7      44     725    1008      21      74
ILA201077   19648   24409    1682    1804    2326    3732      78      79      36      40       6      53     681    1016      23      72
ILA201078   19383   25377    1503    1732    2127    3567      70      97      37      35       8      45     603     906      39      68
ILA201079   19434   25919    1502    1747    2287    3680      68      96      36      34       8      12     571     906      35      76
ILA201080   17515   23949    1284    1494    1669    2956      61      78      35      34       7       6     475     729      20      65
ILA201081   15908   23090    1218    1433    1486    2599      44      67      33      29       3      10     426     647      20      57
ILA201082   15105   23009    1087    1411    1384    2474      45      62      30      34       7       8     357     598      17      53
ILA201083   13432   21904     894    1268    1238    2298      36      59      28      29       4       9     312     584      17      61
ILA201084   11670   20116     841    1159    1165    2192      40      52      23      32       5      15     272     543      19      57
ILA201085   56305  137532    4757    8267    5630   12785     155     308     180     382      23      58     633    2550      67     356
ILA2015 0   52723   50019   18305   17461   20184   19385    1021     959     105     106     127     126    4244    4107     324     321
ILA2015 1   52151   49470   17880   17039   19543   18789     984     925     104     103     123     121    4114    3930     314     307
ILA2015 2   51987   49248   17603   16742   19303   18465     969     906     107     107     124     122    4114    3963     313     308
ILA2015 3   51708   48997   17298   16447   18878   18156     943     887     109     110     124     122    4124    3994     313     309
ILA2015 4   52002   49284   17203   16351   19092   18346     942     885     112     112     125     123    4151    4005     312     306
ILA2015 5   51543   48815   16910   16013   18653   17886     909     851     114     124     127     122    4177    4009     312     304
ILA2015 6   51052   48460   16567   15694   18119   17325     871     811     113     122     124     120    4101    3974     303     296
ILA2015 7   50610   48006   16315   15399   17860   17218     845     792     115     122     123     119    4137    3981     300     291
ILA2015 8   48282   45773   15366   14519   16896   16183     787     736     112     119     118     114    4017    3887     287     282
ILA2015 9   51279   48474   16113   15194   18179   17354     835     780     120     127     125     121    4337    4144     307     298
ILA201510   51039   48207   15873   14927   17788   17006     811     760     122     128     124     121    4419    4223     311     303
ILA201511   49924   47302   15318   14444   17149   16490     773     730     119     125     119     117    4326    4162     303     295
ILA201512   49293   46836   14930   14115   17173   16475     766     724     121     129     119     121    4395    4308     305     305
ILA201513   49620   47179   14809   14041   16894   16227     745     709     123     130     118     123    4529    4369     311     308
ILA201514   49794   47188   14621   13845   17038   16261     742     703     123     128     116     120    4509    4354     307     304
ILA201515   50455   47721   14581   13656   17218   16427     752     704     125     130     114     120    4512    4363     304     301
ILA201516   51384   48400   14571   13510   17009   16060     755     684     124     128     109     115    4368    4243     291     292
ILA201517   53073   49740   14839   13556   17160   16176     766     685     128     131     108     115    4407    4307     290     292
ILA201518   52381   49779   14492   13282   16509   15972     742     674     119     123      98     105    4010    3992     264     270
ILA201519   55625   53263   15269   13941   17059   16804     779     704     125     132     102     111    4160    4241     271     283
ILA201520   57536   55298   15536   14135   16932   16812     776     710     130     135     100     110    4191    4247     278     290
ILA201521   56354   54112   16635   15005   16568   16320     614     579     142     138      71      92    4252    4287     206     237
ILA201522   56082   54310   16210   14481   15870   15876     618     647     138     139     123     108    4127    4241     269     279
ILA201523   57847   56351   15609   14357   14312   14920     929    1008     142     142      92     105    4170    4343     377     444
ILA201524   59225   57840   15627   14177   15735   16629     844     846     148     158      97     122    4185    4534     302     318
ILA201525   59366   58449   15215   13898   14014   15043     693     679     181     191     150     141    3994    4391     288     320
ILA201526   56617   56456   14317   13250   13566   14832     676     640     178     182     141     142    3882    4317     298     319
ILA201527   56174   55842   14185   13247   12871   14024     676     663     174     183     151     153    3973    4511     309     313
ILA201528   53038   53016   12952   12344   11578   12664     602     589     162     163     124     120    3637    4195     273     294
ILA201529   58577   58247   14050   13368   12848   14317     654     642     175     185     146     146    4296    4887     299     308
ILA201530   57868   58092   13413   13049   11933   13608     591     618     168     174     130     119    4074    4778     294     305
ILA201531   54900   55305   12922   12418   11219   12937     542     551     157     171     135     118    4075    4813     285     304
ILA201532   56607   56943   13069   12579   11414   13193     547     551     163     166     126     121    4253    4929     284     279
ILA201533   56730   57409   12726   12294   11519   13373     556     571     150     162     121     114    4054    4816     269     292
ILA201534   58005   57696   13200   12558   12128   14027     575     563     158     167     136     124    4399    5000     280     296
ILA201535   57566   57785   12600   12252   12367   14129     549     566     154     161     119     105    4246    4838     254     282
ILA201536   53730   53932   11635   11495   11238   12908     501     517     139     141     107     105    3939    4563     251     288
ILA201537   53085   52987   11517   11404   10870   12650     506     530     136     140     112     102    3980    4585     248     281
ILA201538   49957   49295   10636   10621   10307   11692     437     483     129     123      96      91    3647    4176     223     253
ILA201539   53086   51745   11341   11369   11197   12445     506     513     134     137     108      86    4093    4645     247     253
ILA201540   51761   51197   10681   10821   10421   12032     450     498     126     130      96      81    3922    4519     229     263
ILA201541   48489   48725   10145   10264    9930   11765     427     462     115     129      91      85    3823    4489     238     251
ILA201542   48570   49576   10815   10389   10300   12331     455     478     126     124      99      86    3848    4495     241     255
ILA201543   50654   52145   10765   10171   10662   12694     472     515     134     140     110      83    4143    4865     263     287
ILA201544   56956   58269   11993   10747   11223   13226     533     525     145     134      98      81    4030    4532     264     266
ILA201545   55672   57155   11482   10318    9928   12151     494     490     143     130     112      80    4067    4517     261     255
ILA201546   52405   54263   11071    9772    8751   10999     457     419     124     108     103      72    3834    4194     266     222
ILA201547   51828   53712   10720    9565    9289   12041     463     448     133     118     102      68    3917    4267     242     209
ILA201548   51666   53803   10129    9178    8340   10993     421     388     109     106      84      57    3377    3701     201     210
ILA201549   57926   59749   11223    9772   10472   13231     463     436     134     117      95      76    3860    4187     194     198
ILA201550   60829   62927   10480    9564    9861   12769     458     433     125     117      85      66    3610    3908     209     188
ILA201551   61295   63220    9870    9115    9598   12369     413     387     115     117      76      63    3389    3667     181     182
ILA201552   61803   63724    9674    8857    9485   12608     418     382     115     111      70      52    3264    3551     186     162
ILA201553   64083   65985    9104    8445    9885   13106     420     378     112     104      70      57    3047    3335     156     168
ILA201554   64423   66573    9364    8728    9991   13418     399     399     115     117      61      61    3178    3476     169     168
ILA201555   62355   65009    8470    7991   10062   13565     393     335     117     115      66      58    2987    3280     164     150
ILA201556   62728   64882    7968    7589    9205   13133     344     350      98     103      58      51    2724    3003     126     157
ILA201557   62410   64801    7861    7529    9263   12785     342     328     100     108      59      47    2731    3017     146     142
ILA201558   58006   60551    6883    6549    7856   11246     268     344      92      98      43      32    2334    2643     122     107
ILA201559   57764   59974    7200    6725    8269   11924     302     362      88     109      53      35    2589    2964     123     147
ILA201560   54747   58272    6422    6292    7973   11573     279     343      88      92      38      43    2347    2806     123     119
ILA201561   52284   55198    5720    5700    7129   10531     241     343      84      89      40      33    2170    2580     108     119
ILA201562   49742   53052    5408    5430    6813   10070     244     306      77      91      36      36    2208    2623      85      99
ILA201563   49595   52348    5068    5074    6462    9554     199     303      73      82      31      95    2002    2420      89     108
ILA201564   46479   50151    5042    5074    6802   10194     241     317      72      82      33      90    2085    2584      74     101
ILA201565   44919   48793    4487    4600    6659   10231     205     308      69      86      35      89    2034    2507      76     102
ILA201566   42945   47250    4165    4291    6053    8809     163     272      62      71      32      81    1831    2369      64     110
ILA201567   42513   46772    3939    4112    5539    8449     179     275      63      71      22      77    1768    2288      72     102
ILA201568   44649   49734    3679    3957    4972    7257     155     248      66      74      23      65    1713    2131      68      83
ILA201569   30870   35014    3286    3473    3835    5803     128     237      58      67      18      65    1590    2007      64      81
ILA201570   31184   35228    3048    3185    3861    6115     124     219      55      66      16      67    1534    1870      62      75
ILA201571   31174   35548    2729    3000    3672    5668     116     221      55      59      14      57    1377    1706      42      74
ILA201572   33836   37987    2712    3016    3567    5320     124     193      56      61      13      60    1360    1709      49     102
ILA201573   27456   31539    2308    2525    3209    5066     113     184      45      54      13      53    1173    1506      43      92
ILA201574   25113   29208    2359    2494    2992    4674     100     158      43      48      13      60    1126    1492      50      91
ILA201575   23505   27564    2101    2379    2946    4507     111     167      46      46      11      58    1052    1436      37      87
ILA201576   22837   26940    2102    2307    2596    4053      98     155      39      37      11      50     948    1236      39      80
ILA201577   21642   26054    1883    2246    2451    4067      93     149      40      43      10      51     902    1217      36      82
ILA201578   20020   24874    1818    2078    2118    3818      83     162      40      44       9      46     799    1135      46      74
ILA201579   18779   23778    1823    2118    2244    3768      89     108      40      39      11      46     767    1080      39      84
ILA201580   17371   22592    1661    1977    1691    3116      70      98      35      39       8      43     637     909      32      75
ILA201581   14983   20173    1482    1766    1531    2650      62      79      27      34       6      36     600     791      22      69
ILA201582   13757   19272    1418    1665    1376    2458      63      72      28      33       5      43     494     775      22      67
ILA201583   12857   19295    1260    1565    1199    2214      54      77      30      31       7      38     429     732      30      68
ILA201584   12155   19068    1252    1547    1245    2295      50      76      27      31       6      11     375     702      26      68
ILA201585   59887  138275    7225   11608    6228   13964     242     455     227     465      33      84     856    3735     100     508
ILA2020 0   52228   49535   19883   18948   20608   19741    1139    1066     106     107     137     136    4592    4454     350     347
ILA2020 1   51918   49232   19464   18531   20012   19190    1102    1032     106     105     132     130    4450    4260     339     332
ILA2020 2   52004   49246   19222   18264   19831   18920    1089    1015     108     108     133     130    4448    4291     340     334
ILA2020 3   51987   49242   18962   18013   19486   18691    1068    1001     111     111     133     131    4455    4322     340     336
ILA2020 4   52530   49765   18941   17989   19783   18960    1082    1012     114     114     134     132    4484    4333     343     337
ILA2020 5   52291   49504   18702   17701   19431   18584    1059     987     116     126     136     131    4512    4335     345     337
ILA2020 6   51994   49334   18400   17424   18968   18088    1030     956     116     125     134     129    4428    4294     339     331
ILA2020 7   51695   49014   18168   17147   18770   18049    1014     949     117     125     134     129    4465    4301     339     330
ILA2020 8   49380   46794   17135   16188   17790   16995     954     889     115     123     130     126    4334    4197     327     321
ILA2020 9   52414   49525   17961   16932   19144   18228    1011     941     125     132     140     136    4676    4474     350     340
ILA202010   52014   49106   17651   16596   18668   17801     973     908     128     134     142     138    4762    4555     352     343
ILA202011   50603   47923   16976   16004   17884   17151     916     861     126     132     138     135    4659    4486     341     332
ILA202012   49588   47093   16481   15576   17755   16987     894     841     128     136     139     141    4731    4641     341     340
ILA202013   49453   46996   16286   15434   17297   16569     858     811     130     137     139     143    4870    4704     344     341
ILA202014   49121   46527   16032   15171   17293   16460     845     796     130     135     136     139    4851    4689     338     334
ILA202015   49263   46568   15950   14939   17353   16511     850     792     132     137     133     139    4862    4706     334     331
ILA202016   49667   46757   15914   14762   17071   16075     847     766     131     134     126     133    4721    4589     320     321
ILA202017   50824   47603   16183   14801   17188   16160     857     765     134     137     125     132    4780    4671     321     322
ILA202018   49739   47242   15780   14488   16521   15942     827     751     124     128     113     121    4365    4347     292     299
ILA202019   52381   50141   16596   15186   17064   16764     866     783     130     137     117     127    4544    4632     301     314
ILA202020   53104   50836   16664   15128   16682   16427     848     771     134     139     113     123    4546    4593     303     314
ILA202021   52904   50806   16356   14805   16141   15977     825     747     141     144     115     124    4592    4611     310     314
ILA202022   52608   50790   16005   14455   15073   15288     794     715     144     147     112     121    4438    4555     306     315
ILA202023   52926   51520   15757   14327   14733   15289     782     726     149     151     114     120    4401    4627     307     313
ILA202024   55217   54037   16076   14675   14648   15514     775     742     158     161     116     126    4533    4880     313     330
ILA202025   55634   55042   15907   14699   14462   15560     763     753     158     172     122     125    4519    4932     320     340
ILA202026   54659   54523   16863   15738   14255   15350     659     661     159     166     103     112    4468    4965     256     301
ILA202027   55810   55685   16775   15579   14461   15545     683     752     155     169     147     125    4573    5087     325     335
ILA202028   54757   54905   15459   14794   12465   13753     879     981     145     157     111     113    4296    4814     381     454
ILA202029   60034   59767   16370   15525   15413   17019     911     939     162     182     126     135    4882    5470     357     376
ILA202030   59941   60064   15693   14970   13325   15064     745     746     182     192     159     147    4508    5129     312     348
ILA202031   56488   56782   14555   13907   12725   14509     690     677     177     183     153     148    4408    5044     318     345
ILA202032   55820   56124   14286   13789   12063   13757     668     684     172     177     159     156    4495    5140     316     334
ILA202033   55422   55958   13676   13422   11498   13204     629     654     164     164     137     131    4308    5019     296     326
ILA202034   58039   57674   14053   13548   11977   13731     644     662     168     171     150     143    4696    5242     302     313
ILA202035   57715   57897   13452   13287   11624   13355     607     649     165     166     139     122    4581    5161     304     315
ILA202036   54882   55256   12918   12645   10798   12684     556     582     152     157     131     116    4389    4968     282     299
ILA202037   56714   56968   13038   12814   11289   13177     577     595     160     157     125     121    4582    5147     284     285
ILA202038   53760   54235   11980   11807   10663   12418     541     566     140     144     114     108    4175    4693     255     279
ILA202039   58660   58425   13237   12911   12155   14054     606     600     157     166     135     125    4715    5222     282     301
ILA202040   56980   57367   12393   12340   11833   13800     552     587     150     157     117     105    4432    5005     253     284
ILA202041   52998   53476   11408   11541   10739   12592     508     541     138     143     108     107    4218    4843     259     296
ILA202042   51850   52070   11234   11325   10103   11977     507     527     128     133     106      99    4028    4615     242     272
ILA202043   50715   50603   10813   11014   10272   11974     474     525     134     133     102     100    4082    4804     245     280
ILA202044   50973   49957   10919   11095   10121   11491     498     504     114     117      94      78    3777    4380     222     231
ILA202045   49808   49600   10307   10610    9517   11340     449     492     113     116      88      76    3811    4438     216     249
ILA202046   46410   46952    9724   10010    8895   10966     411     447     101     113      81      78    3650    4285     219     232
ILA202047   46412   47967   10300   10192    9660   12192     450     488     120     118      97      85    3967    4593     242     254
ILA202048   47158   49026    9990    9681    8918   11210     416     457     110     113      92      70    3646    4206     225     244
ILA202049   54853   57078   11516   10633   10612   13199     529     527     147     132     102      83    4335    4806     279     278
ILA202050   53589   55808   11063   10168    9123   11742     477     476     133     120     109      76    4037    4442     256     250
ILA202051   49878   52268   10568    9555    8125   10558     446     408     112      99     101      68    3662    4029     250     217
ILA202052   48961   51190   10218    9259    8090   10827     424     416     110     100      92      60    3418    3838     207     190
ILA202053   51054   53577   10161    9290    8267   11239     438     416     101      98      84      55    3265    3646     191     207
ILA202054   53011   55629   10448    9286    9018   12040     421     417     111     100      86      69    3370    3802     170     183
ILA202055   54842   57776    9634    8985    9127   12181     446     432     106     102      80      61    3257    3628     188     177
ILA202056   58600   61192    9645    9037    8679   12096     393     403      98      99      68      57    3064    3410     164     169
ILA202057   59281   61804    9464    8845    9005   12501     419     396     101      98      65      49    3113    3409     175     157
ILA202058   57262   59520    8271    7867    8021   11127     361     419      88      84      59      49    2642    2933     133     145
ILA202059   59754   61919    8831    8386    8655   12122     368     464      97      98      57      55    3008    3270     155     154
ILA202060   57610   61283    7984    7810    8479   12190     352     403      95      95      59      51    2728    3052     145     134
ILA202061   55883   58159    7270    7047    7961   11606     317     426      82      87      52      45    2523    2822     112     141
ILA202062   54755   57458    7095    6914    7991   11530     315     413      83      90      52      41    2527    2853     129     127
ILA202063   54918   57195    6744    6427    7564   11132     276     368      82      87      42      98    2374    2704     118     108
ILA202064   51919   55008    6721    6402    7722   11459     309     379      72      91      46      98    2398    2865     107     137
ILA202065   50049   53405    6105    5975    7699   11411     300     387      76      80      35     104    2298    2793     113     119
ILA202066   47603   51635    5411    5531    7047    9946     269     347      72      78      35      88    2067    2606      97     126
ILA202067   45802   49553    5164    5259    6178    9356     257     311      65      78      31      86    2032    2562      75     104
ILA202068   43113   47385    4574    4769    5671    8369     209     294      64      71      27      75    1859    2344      79     106
ILA202069   40520   45289    4544    4758    5454    8274     227     288      62      71      29      74    1861    2428      65      96
ILA202070   39631   43758    4134    4315    5165    8297     191     273      62      74      31      73    1837    2294      67      91
ILA202071   38060   42319    3904    4057    4542    7246     150     246      58      62      29      69    1689    2169      59      89
ILA202072   37805   41845    3736    3909    4242    6556     165     236      61      66      22      74    1652    2194      68     119
ILA202073   39316   44256    3510    3757    3816    5941     145     225      59      66      21      64    1441    1962      58     116
ILA202074   26641   30404    3095    3243    2997    4778     124     218      51      58      16      61    1319    1795      55     111
ILA202075   26904   30994    2864    3044    3055    4840     122     196      47      59      14      62    1218    1739      51     108
ILA202076   26598   30814    2581    2877    2759    4363     110     193      48      52      12      55    1104    1553      39     104
ILA202077   27875   32581    2502    2908    2624    4295     117     179      50      52      11      54    1076    1490      45      99
ILA202078   23513   28080    2207    2567    2388    4284     110     191      44      49      12      49     981    1383      53      81
ILA202079   20858   25466    2196    2497    2294    3900     103     167      45      44      13      56     984    1346      61      92
ILA202080   18177   22902    1889    2299    1792    3264      92     155      42      38      10      49     855    1136      43      81
ILA202081   16905   22027    1838    2188    1615    2932      84     145      34      32      10      42     797     972      39      74
ILA202082   15441   20777    1625    2088    1461    2691      76     130      32      37       9      43     663     934      34      76
ILA202083   13534   19140    1551    1899    1205    2380      65     128      33      38       7      40     579     917      36      73
ILA202084   11987   17741    1542    1889    1235    2364      66      88      31      36       9      41     507     842      29      76
ILA202085   60864  132949   10213   15564    6638   14939     349     629     256     544      44     209    1192    5108     149     662
ILA2025 0   50796   48192   21457   20437   20991   20084    1260    1177     109     110     148     147    4945    4807     377     374
ILA2025 1   50599   47995   21014   19998   20367   19506    1218    1139     108     107     143     140    4802    4605     365     358
ILA2025 2   50845   48160   20765   19722   20182   19231    1205    1120     111     111     143     141    4809    4646     366     360
ILA2025 3   51018   48336   20502   19469   19841   19007    1184    1107     113     114     143     141    4823    4685     366     362
ILA2025 4   51770   49055   20500   19462   20170   19306    1200    1120     116     116     144     141    4856    4698     369     362
ILA2025 5   51778   49028   20264   19177   19842   18953    1178    1096     118     128     145     141    4885    4699     372     363
ILA2025 6   51732   49094   19977   18917   19420   18496    1150    1065     118     127     143     138    4791    4649     366     358
ILA2025 7   51679   49008   19775   18668   19277   18512    1137    1061     119     128     143     138    4826    4652     366     357
ILA2025 8   49611   47020   18721   17690   18352   17509    1076    1000     117     125     139     135    4680    4536     355     349
ILA2025 9   52907   49998   19712   18585   19823   18850    1154    1072     127     134     149     145    5046    4834     383     373
ILA202510   52728   49786   19465   18305   19430   18504    1126    1048     130     136     152     148    5136    4918     389     379
ILA202511   51495   48774   18802   17730   18703   17914    1076    1008     129     134     148     146    5024    4840     381     371
ILA202512   50610   48069   18310   17309   18643   17814    1066     999     132     140     151     153    5100    5006     385     383
ILA202513   50541   48035   18117   17170   18199   17411    1032     972     135     142     153     157    5245    5071     391     387
ILA202514   50177   47530   17823   16863   18201   17303    1016     953     135     141     152     156    5221    5050     384     379
ILA202515   50179   47436   17680   16568   18211   17304    1012     941     139     144     151     157    5229    5065     378     374
ILA202516   50328   47379   17569   16311   17811   16751     994     898     138     142     145     152    5072    4932     360     360
ILA202517   51127   47887   17778   16285   17791   16707     991     885     143     145     145     152    5130    5014     357     358
ILA202518   49590   47098   17254   15873   16949   16334     943     857     132     136     131     140    4681    4662     323     329
ILA202519   51715   49503   18074   16576   17366   17037     977     885     139     146     136     146    4873    4966     331     345
ILA202520   51910   49698   18095   16467   16866   16584     951     865     142     148     131     142    4878    4926     332     343
ILA202521   51214   49196   17726   16086   16256   16065     921     835     150     153     133     142    4943    4957     340     343
ILA202522   50467   48746   17319   15685   15151   15343     882     797     152     155     129     138    4796    4909     336     345
ILA202523   50353   49044   17028   15526   14795   15329     866     806     157     159     130     137    4774    4996     337     343
ILA202524   52120   51038   17345   15879   14698   15544     858     822     165     168     132     142    4933    5278     345     362
ILA202525   51644   50973   16985   15683   14315   15305     832     818     164     178     137     139    4902    5301     347     366
ILA202526   51567   51466   16637   15587   13969   15123     833     813     161     174     137     136    4814    5306     339     362
ILA202527   52522   52292   16594   15558   13815   15061     836     822     161     177     135     134    4908    5422     351     361
ILA202528   50385   50475   15548   14740   12771   14051     774     760     151     166     125     123    4529    5083     318     335
ILA202529   56016   55867   16784   15985   14421   15963     861     854     171     185     140     136    5237    5822     358     380
ILA202530   56173   56536   16397   15778   13654   15479     811     819     161     174     131     129    5022    5660     339     365
ILA202531   54479   54791   17052   16372   13263   14931     685     706     160     167     119     120    4988    5673     290     336
ILA202532   55422   55906   16835   16144   13442   15147     685     775     156     165     156     130    5082    5707     338     361
ILA202533   57044   57789   16316   16050   12367   14325     891    1035     150     159     126     124    4995    5671     405     486
ILA202534   59485   59199   16383   15742   14257   16232     877     935     157     169     133     134    5296    5815     363     381
ILA202535   59767   59881   15698   15225   12982   14815     762     780     180     183     167     150    5029    5516     326     359
ILA202536   56474   56783   14548   14152   12256   14256     702     711     170     169     150     144    4731    5206     316     339
ILA202537   55977   56235   14263   14033   11949   13785     700     730     168     167     157     154    4851    5368     318     338
ILA202538   52598   52978   12890   12871   10680   12313     614     647     152     147     129     123    4435    4893     281     311
ILA202539   58789   58524   14116   13922   12055   13823     681     703     166     171     149     144    5039    5477     306     319
ILA202540   57197   57569   13251   13374   11179   13101     611     671     160     163     136     122    4793    5336     301     317
ILA202541   54182   54833   12661   12691   10365   12410     565     608     151     158     132     120    4694    5260     291     309
ILA202542   55438   56011   12711   12717   10520   12505     578     594     150     151     121     118    4623    5153     278     278
ILA202543   54633   55639   12181   12242   10659   12743     581     612     146     156     122     119    4657    5361     281     310
ILA202544   56362   56350   12724   12590   11011   12978     594     588     134     142     117     112    4325    4888     254     274
ILA202545   54826   55507   11934   12074   10815   13015     546     578     134     140     107      99    4277    4883     238     269
ILA202546   50689   51476   10924   11236    9635   11767     488     522     121     125      97      98    4005    4606     239     272
ILA202547   49478   50348   10712   11101    9502   11891     502     539     122     126     104      97    4142    4718     245     271
ILA202548   47132   47569   10052   10478    8605   10615     419     469     110     108      86      84    3603    4171     211     239
ILA202549   49002   48944   10530   10983    9572   11505     496     509     117     117      98      81    4088    4671     236     244
ILA202550   47902   48439    9984   10469    8743   10983     434     481     108     108      85      73    3812    4385     214     245
ILA202551   44171   45264    9335    9794    8255   10543     402     435      94     103      81      73    3515    4120     207     226
ILA202552   43911   45777    9848    9860    8413   10982     412     453     101     100      87      74    3477    4123     208     229
ILA202553   46739   48961   10038    9789    8851   11496     432     486     103     104      92      67    3529    4121     215     240
ILA202554   50395   53327   10731   10083    9172   12061     478     500     122     114      93      75    3780    4344     243     254
ILA202555   48531   51457   10160    9532    8480   11251     465     474     114     104     101      70    3636    4102     230     234
ILA202556   47906   50794   10319    9458    7384   10373     424     424      96      85      91      62    3307    3733     225     200
ILA202557   47151   49800    9995    9232    7721   10786     426     430      97      88      86      57    3258    3670     196     183
ILA202558   45778   48435    9232    8637    6747    9583     377     455      79      79      71      48    2823    3193     162     179
ILA202559   49322   51829    9856    8923    7854   10925     389     487      94      85      79      61    3187    3556     157     168
ILA202560   50823   54549    9092    8771    7735   10998     400     494      87      85      70      54    2967    3353     166     158
ILA202561   52379   54919    8809    8372    7553   10740     364     479      82      84      61      51    2826    3178     147     152
ILA202562   52196   54887    8554    8115    7815   11313     386     481      84      82      59      43    2868    3203     155     140
ILA202563   54412   56311    8114    7700    7762   11049     370     445      79      76      57     114    2674    2981     129     143
ILA202564   53929   56870    8263    7959    8127   11685     377     480      80      84      50     116    2764    3147     135     143
ILA202565   52905   56232    7605    7400    8240   12055     378     451      83      83      53     112    2650    3036     134     134
ILA202566   51129   54489    6888    6828    7911   10985     353     430      70      77      46     100    2389    2847     103     147
ILA202567   50707   53761    6785    6683    7281   10735     332     418      70      78      45      92    2322    2783     113     130
ILA202568   48066   51874    6100    6038    6673    9770     288     357      72      77      37      79    2200    2613     105     107
ILA202569   45602   49786    6073    6006    6227    9323     293     346      63      79      40      81    2146    2690      93     127
ILA202570   44530   48011    5639    5603    5999    9277     278     345      69      70      32      87    2089    2553     100     106
ILA202571   42576   46356    5096    5233    5317    8205     246     317      67      68      33      75    1918    2391      89     103
ILA202572   41128   44444    4923    5009    4765    7285     238     270      64      73      31      82    1914    2468      72     124
ILA202573   38379   42289    4388    4541    4385    6873     198     270      58      65      25      73    1588    2175      69     138
ILA202574   35380   39446    4310    4453    4292    6830     219     268      56      62      26      69    1568    2186      57     127
ILA202575   34617   38648    3915    4139    4119    6588     189     246      54      66      26      67    1485    2160      56     124
ILA202576   32935   36889    3717    3906    3447    5603     145     218      51      56      25      66    1384    1996      55     120
ILA202577   31669   36157    3475    3788    3148    5317     157     222      55      57      19      66    1335    1932      63     116
ILA202578   34260   39721    3385    3828    2864    5058     143     237      58      60      20      59    1233    1819      72     103
ILA202579   22522   26739    2911    3262    2319    4014     129     229      54      53      16      57    1179    1645      72     112
ILA202580   21197   25997    2601    2964    1876    3529     103     183      44      49      13      53    1019    1397      60      99
ILA202581   20077   25468    2295    2752    1734    3179      96     182      42      44      11      46     954    1230      42      95
ILA202582   20282   26288    2189    2729    1583    2865      98     159      40      44      10      45     810    1157      43      91
ILA202583   16217   21902    1920    2368    1376    2691      88     153      36      43      11      43     720    1133      42      80
ILA202584   13601   19292    1900    2259    1282    2469      79     136      35      41      11      49     659    1058      47      84
ILA202585   65225  134009   13359   20057    7062   16231     481     949     294     618      59     329    1637    6620     216     801
ILB1995 0   58709   56038   12130   11669   19281   18860     553     535     109     110      75      74    2953    2832     204     201
ILB1995 1   57617   54855   13378   12741   19002   18368     351     383     111      98       8      27    2847    2755      59     100
ILB1995 2   57879   55252   12997   12145   19360   18419     366     493      97      89      81      49    2917    2749     138     142
ILB1995 3   60914   57803   12083   11857   16966   16611     826     963     100      94      26      41    2978    2688     282     344
ILB1995 4   59814   56642   11863   11181   19946   19292     725     733      89     101      30      57    2748    2668     155     156
